history:GTC_Multisite_Inwi/Température Ambiante JAD_ONE

Timestamp,Trend Flags,Status,Value (°C)
13-Aug-24 7:45:01 AM WEST,{ },{ok},15.8
13-Aug-24 8:00:00 AM WEST,{ },{ok},16.0
13-Aug-24 8:15:00 AM WEST,{ },{ok},20.5
13-Aug-24 8:30:00 AM WEST,{ },{ok},21.4
13-Aug-24 8:45:00 AM WEST,{ },{ok},21.5
13-Aug-24 9:00:01 AM WEST,{ },{ok},21.5
13-Aug-24 9:15:01 AM WEST,{ },{ok},21.3
13-Aug-24 9:30:00 AM WEST,{ },{ok},21.0
13-Aug-24 9:45:00 AM WEST,{ },{ok},21.1
13-Aug-24 10:00:00 AM WEST,{ },{ok},21.4
13-Aug-24 10:15:00 AM WEST,{ },{ok},17.0
13-Aug-24 10:30:00 AM WEST,{ },{ok},16.4
13-Aug-24 10:45:00 AM WEST,{ },{ok},16.8
13-Aug-24 11:00:00 AM WEST,{ },{ok},18.0
13-Aug-24 11:15:00 AM WEST,{ },{ok},18.2
13-Aug-24 11:30:00 AM WEST,{ },{ok},18.6
13-Aug-24 11:45:00 AM WEST,{ },{ok},18.3
13-Aug-24 12:00:00 PM WEST,{ },{ok},18.2
13-Aug-24 12:15:01 PM WEST,{ },{ok},21.6
13-Aug-24 12:30:00 PM WEST,{ },{ok},22.5
13-Aug-24 12:45:00 PM WEST,{ },{ok},22.5
13-Aug-24 1:00:00 PM WEST,{ },{ok},23.0
13-Aug-24 1:15:00 PM WEST,{ },{ok},22.1
13-Aug-24 1:30:01 PM WEST,{ },{ok},22.1
13-Aug-24 1:45:00 PM WEST,{ },{ok},22.2
13-Aug-24 2:00:00 PM WEST,{ },{ok},22.3
13-Aug-24 2:15:00 PM WEST,{ },{ok},19.6
13-Aug-24 2:30:00 PM WEST,{ },{ok},19.0
13-Aug-24 2:45:01 PM WEST,{ },{ok},19.2
13-Aug-24 3:00:00 PM WEST,{ },{ok},19.0
13-Aug-24 3:15:00 PM WEST,{ },{ok},19.2
13-Aug-24 3:30:00 PM WEST,{ },{ok},19.1
13-Aug-24 3:45:01 PM WEST,{ },{ok},19.2
13-Aug-24 4:00:00 PM WEST,{ },{ok},19.6
