history:GTC_Multisite_Inwi/SIDI_SLIMANE_ONCF T°_AMBIANTE

Timestamp,Trend Flags,Status,Value (°C)
02-Feb-25 12:30:01 AM WEST,{ },{ok},13.6
02-Feb-25 12:45:01 AM WEST,{ },{ok},14.1
02-Feb-25 1:00:01 AM WEST,{ },{ok},13.4
02-Feb-25 1:15:00 AM WEST,{ },{ok},12.6
02-Feb-25 1:30:00 AM WEST,{ },{ok},12.1
02-Feb-25 1:45:01 AM WEST,{ },{ok},12.2
02-Feb-25 2:00:01 AM WEST,{ },{ok},12.8
02-Feb-25 2:15:01 AM WEST,{ },{ok},13.5
02-Feb-25 2:30:00 AM WEST,{ },{ok},14.4
02-Feb-25 2:45:00 AM WEST,{ },{ok},14.0
02-Feb-25 3:00:00 AM WEST,{ },{ok},12.8
02-Feb-25 3:15:00 AM WEST,{ },{ok},12.3
02-Feb-25 3:30:00 AM WEST,{ },{ok},12.1
02-Feb-25 3:45:00 AM WEST,{ },{ok},13.6
02-Feb-25 4:00:00 AM WEST,{ },{ok},14.2
02-Feb-25 4:15:01 AM WEST,{ },{ok},14.5
02-Feb-25 4:30:00 AM WEST,{ },{ok},14.3
02-Feb-25 4:45:02 AM WEST,{ },{ok},13.8
02-Feb-25 5:00:00 AM WEST,{ },{ok},13.1
02-Feb-25 5:15:01 AM WEST,{ },{ok},13.0
02-Feb-25 5:30:00 AM WEST,{ },{ok},13.3
02-Feb-25 5:45:00 AM WEST,{ },{ok},13.7
02-Feb-25 6:00:00 AM WEST,{ },{ok},14.2
02-Feb-25 6:15:00 AM WEST,{ },{ok},14.5
02-Feb-25 6:30:01 AM WEST,{ },{ok},14.2
02-Feb-25 6:45:01 AM WEST,{ },{ok},13.6
02-Feb-25 7:00:00 AM WEST,{ },{ok},13.2
02-Feb-25 7:15:00 AM WEST,{ },{ok},10.9
02-Feb-25 7:30:00 AM WEST,{ },{ok},11.8
02-Feb-25 7:45:01 AM WEST,{ },{ok},13.4
02-Feb-25 8:00:00 AM WEST,{ },{ok},12.9
02-Feb-25 8:15:01 AM WEST,{ },{ok},13.2
02-Feb-25 8:30:00 AM WEST,{ },{ok},14.8
02-Feb-25 8:45:01 AM WEST,{ },{ok},14.7
02-Feb-25 9:00:01 AM WEST,{ },{ok},14.3
02-Feb-25 9:15:00 AM WEST,{ },{ok},13.7
02-Feb-25 9:30:01 AM WEST,{ },{ok},13.4
02-Feb-25 9:45:00 AM WEST,{ },{ok},13.2
02-Feb-25 10:00:01 AM WEST,{ },{ok},13.5
02-Feb-25 10:15:01 AM WEST,{ },{ok},13.4
02-Feb-25 10:30:00 AM WEST,{ },{ok},13.6
02-Feb-25 10:45:00 AM WEST,{ },{ok},14.0
02-Feb-25 11:00:01 AM WEST,{ },{ok},14.4
02-Feb-25 11:15:01 AM WEST,{ },{ok},14.6
02-Feb-25 11:30:01 AM WEST,{ },{ok},14.3
02-Feb-25 11:45:01 AM WEST,{ },{ok},13.9
02-Feb-25 12:00:00 PM WEST,{ },{ok},13.2
02-Feb-25 12:15:00 PM WEST,{ },{ok},13.2
02-Feb-25 12:30:01 PM WEST,{ },{ok},13.7
02-Feb-25 12:45:00 PM WEST,{ },{ok},14.4
02-Feb-25 1:00:01 PM WEST,{ },{ok},14.0
02-Feb-25 1:15:01 PM WEST,{ },{ok},12.8
02-Feb-25 1:30:01 PM WEST,{ },{ok},13.2
02-Feb-25 1:45:01 PM WEST,{ },{ok},13.9
02-Feb-25 2:00:01 PM WEST,{ },{ok},14.1
02-Feb-25 2:15:01 PM WEST,{ },{ok},13.7
02-Feb-25 2:30:01 PM WEST,{ },{ok},12.0
02-Feb-25 2:45:01 PM WEST,{ },{ok},11.6
02-Feb-25 3:00:00 PM WEST,{ },{ok},13.8
02-Feb-25 3:15:01 PM WEST,{ },{ok},13.8
02-Feb-25 3:30:02 PM WEST,{ },{ok},13.3
02-Feb-25 3:45:01 PM WEST,{ },{ok},13.8
02-Feb-25 4:00:00 PM WEST,{ },{ok},13.4
02-Feb-25 4:15:00 PM WEST,{ },{ok},13.5
02-Feb-25 4:30:01 PM WEST,{ },{ok},13.5
02-Feb-25 4:45:01 PM WEST,{ },{ok},12.9
02-Feb-25 5:00:00 PM WEST,{ },{ok},11.5
02-Feb-25 5:15:00 PM WEST,{ },{ok},12.2
02-Feb-25 5:30:00 PM WEST,{ },{ok},13.9
02-Feb-25 5:45:01 PM WEST,{ },{ok},12.7
02-Feb-25 6:00:00 PM WEST,{ },{ok},13.4
02-Feb-25 6:15:01 PM WEST,{ },{ok},14.3
02-Feb-25 6:30:01 PM WEST,{ },{ok},14.0
02-Feb-25 6:45:01 PM WEST,{ },{ok},13.3
02-Feb-25 7:00:00 PM WEST,{ },{ok},13.5
02-Feb-25 7:15:01 PM WEST,{ },{ok},14.4
02-Feb-25 7:30:01 PM WEST,{ },{ok},14.2
02-Feb-25 7:45:02 PM WEST,{ },{ok},13.6
02-Feb-25 8:00:01 PM WEST,{ },{ok},13.6
02-Feb-25 8:15:00 PM WEST,{ },{ok},14.4
02-Feb-25 8:30:00 PM WEST,{ },{ok},14.2
02-Feb-25 8:45:02 PM WEST,{ },{ok},13.6
02-Feb-25 9:00:01 PM WEST,{ },{ok},13.4
02-Feb-25 9:15:01 PM WEST,{ },{ok},13.8
02-Feb-25 9:30:01 PM WEST,{ },{ok},14.4
02-Feb-25 9:45:01 PM WEST,{ },{ok},14.3
02-Feb-25 10:00:01 PM WEST,{ },{ok},13.8
02-Feb-25 10:15:01 PM WEST,{ },{ok},13.3
02-Feb-25 10:30:00 PM WEST,{ },{ok},13.3
02-Feb-25 10:45:00 PM WEST,{ },{ok},13.6
02-Feb-25 11:00:01 PM WEST,{ },{ok},14.2
02-Feb-25 11:15:01 PM WEST,{ },{ok},14.4
02-Feb-25 11:30:00 PM WEST,{ },{ok},14.1
02-Feb-25 11:45:01 PM WEST,{ },{ok},13.4
03-Feb-25 12:00:01 AM WEST,{ },{ok},13.2
03-Feb-25 12:15:02 AM WEST,{ },{ok},13.2
03-Feb-25 12:30:01 AM WEST,{ },{ok},13.6
03-Feb-25 12:45:01 AM WEST,{ },{ok},14.3
03-Feb-25 1:00:01 AM WEST,{ },{ok},14.3
03-Feb-25 1:15:01 AM WEST,{ },{ok},13.9
03-Feb-25 1:30:01 AM WEST,{ },{ok},13.2
03-Feb-25 1:45:01 AM WEST,{ },{ok},13.0
03-Feb-25 2:00:01 AM WEST,{ },{ok},13.6
03-Feb-25 2:15:01 AM WEST,{ },{ok},14.3
03-Feb-25 2:30:00 AM WEST,{ },{ok},14.6
03-Feb-25 2:45:02 AM WEST,{ },{ok},14.2
03-Feb-25 3:00:01 AM WEST,{ },{ok},13.6
03-Feb-25 3:15:00 AM WEST,{ },{ok},13.1
03-Feb-25 3:30:01 AM WEST,{ },{ok},13.1
03-Feb-25 3:45:02 AM WEST,{ },{ok},13.1
03-Feb-25 4:00:01 AM WEST,{ },{ok},13.8
03-Feb-25 4:15:02 AM WEST,{ },{ok},14.3
03-Feb-25 4:30:02 AM WEST,{ },{ok},14.5
03-Feb-25 4:45:01 AM WEST,{ },{ok},14.1
03-Feb-25 5:00:00 AM WEST,{ },{ok},13.5
03-Feb-25 5:15:01 AM WEST,{ },{ok},13.1
03-Feb-25 5:30:01 AM WEST,{ },{ok},13.2
03-Feb-25 5:45:01 AM WEST,{ },{ok},13.7
03-Feb-25 6:00:03 AM WEST,{ },{ok},14.3
03-Feb-25 6:15:02 AM WEST,{ },{ok},14.0
03-Feb-25 6:30:03 AM WEST,{ },{ok},13.6
03-Feb-25 6:45:01 AM WEST,{ },{ok},13.0
03-Feb-25 7:00:01 AM WEST,{ },{ok},13.2
03-Feb-25 7:15:00 AM WEST,{ },{ok},13.3
03-Feb-25 7:30:01 AM WEST,{ },{ok},13.6
03-Feb-25 7:45:00 AM WEST,{ },{ok},14.2
03-Feb-25 8:00:00 AM WEST,{ },{ok},14.6
03-Feb-25 8:15:00 AM WEST,{ },{ok},13.4
03-Feb-25 8:30:01 AM WEST,{ },{ok},13.2
03-Feb-25 8:45:01 AM WEST,{ },{ok},13.1
03-Feb-25 9:00:01 AM WEST,{ },{ok},13.1
03-Feb-25 9:15:01 AM WEST,{ },{ok},13.5
03-Feb-25 9:30:01 AM WEST,{ },{ok},13.1
03-Feb-25 9:45:01 AM WEST,{ },{ok},14.6
03-Feb-25 10:00:01 AM WEST,{ },{ok},14.1
03-Feb-25 10:15:01 AM WEST,{ },{ok},13.7
03-Feb-25 10:30:01 AM WEST,{ },{ok},13.2
03-Feb-25 10:45:01 AM WEST,{ },{ok},13.5
03-Feb-25 11:00:02 AM WEST,{ },{ok},14.0
03-Feb-25 11:15:01 AM WEST,{ },{ok},14.3
03-Feb-25 11:30:01 AM WEST,{ },{ok},14.0
03-Feb-25 11:45:01 AM WEST,{ },{ok},13.4
03-Feb-25 12:00:01 PM WEST,{ },{ok},13.8
03-Feb-25 12:15:01 PM WEST,{ },{ok},14.3
03-Feb-25 12:30:01 PM WEST,{ },{ok},14.1
03-Feb-25 12:45:01 PM WEST,{ },{ok},13.6
03-Feb-25 1:00:01 PM WEST,{ },{ok},14.1
03-Feb-25 1:15:01 PM WEST,{ },{ok},14.2
03-Feb-25 1:30:00 PM WEST,{ },{ok},13.6
03-Feb-25 1:45:01 PM WEST,{ },{ok},14.3
03-Feb-25 2:00:01 PM WEST,{ },{ok},14.1
03-Feb-25 2:15:02 PM WEST,{ },{ok},13.6
03-Feb-25 2:30:01 PM WEST,{ },{ok},14.4
03-Feb-25 2:45:01 PM WEST,{ },{ok},13.8
03-Feb-25 3:00:01 PM WEST,{ },{ok},13.8
03-Feb-25 3:15:00 PM WEST,{ },{ok},14.3
03-Feb-25 3:30:01 PM WEST,{ },{ok},13.6
03-Feb-25 3:45:01 PM WEST,{ },{ok},13.6
03-Feb-25 4:00:01 PM WEST,{ },{ok},14.3
03-Feb-25 4:15:00 PM WEST,{ },{ok},13.7
03-Feb-25 4:30:01 PM WEST,{ },{ok},13.5
03-Feb-25 4:45:00 PM WEST,{ },{ok},13.8
03-Feb-25 5:00:01 PM WEST,{ },{ok},13.2
03-Feb-25 5:15:01 PM WEST,{ },{ok},12.6
03-Feb-25 5:30:00 PM WEST,{ },{ok},12.9
03-Feb-25 5:45:00 PM WEST,{ },{ok},13.6
03-Feb-25 6:00:01 PM WEST,{ },{ok},13.2
03-Feb-25 6:15:00 PM WEST,{ },{ok},13.2
03-Feb-25 6:30:01 PM WEST,{ },{ok},13.5
03-Feb-25 6:45:00 PM WEST,{ },{ok},14.1
03-Feb-25 7:00:01 PM WEST,{ },{ok},14.3
03-Feb-25 7:15:01 PM WEST,{ },{ok},12.1
03-Feb-25 7:30:01 PM WEST,{ },{ok},13.5
03-Feb-25 7:45:01 PM WEST,{ },{ok},13.4
03-Feb-25 8:00:00 PM WEST,{ },{ok},13.7
03-Feb-25 8:15:02 PM WEST,{ },{ok},14.4
03-Feb-25 8:30:02 PM WEST,{ },{ok},14.3
03-Feb-25 8:45:02 PM WEST,{ },{ok},11.7
03-Feb-25 9:00:00 PM WEST,{ },{ok},13.3
03-Feb-25 9:15:00 PM WEST,{ },{ok},13.2
03-Feb-25 9:30:00 PM WEST,{ },{ok},13.2
03-Feb-25 9:45:01 PM WEST,{ },{ok},12.8
03-Feb-25 10:00:00 PM WEST,{ },{ok},13.5
03-Feb-25 10:15:00 PM WEST,{ },{ok},14.4
03-Feb-25 10:30:01 PM WEST,{ },{ok},14.3
03-Feb-25 10:45:01 PM WEST,{ },{ok},14.0
03-Feb-25 11:00:01 PM WEST,{ },{ok},13.5
03-Feb-25 11:15:01 PM WEST,{ },{ok},12.9
03-Feb-25 11:30:01 PM WEST,{ },{ok},13.2
03-Feb-25 11:45:02 PM WEST,{ },{ok},13.1
04-Feb-25 12:00:01 AM WEST,{ },{ok},13.0
04-Feb-25 12:15:01 AM WEST,{ },{ok},13.3
04-Feb-25 12:30:01 AM WEST,{ },{ok},13.7
04-Feb-25 12:45:01 AM WEST,{ },{ok},14.1
04-Feb-25 1:00:01 AM WEST,{ },{ok},14.6
04-Feb-25 1:15:01 AM WEST,{ },{ok},14.5
04-Feb-25 1:30:01 AM WEST,{ },{ok},14.3
04-Feb-25 1:45:00 AM WEST,{ },{ok},14.0
04-Feb-25 2:00:00 AM WEST,{ },{ok},13.6
04-Feb-25 2:15:00 AM WEST,{ },{ok},13.3
04-Feb-25 2:30:01 AM WEST,{ },{ok},12.9
04-Feb-25 2:45:01 AM WEST,{ },{ok},13.0
04-Feb-25 3:00:01 AM WEST,{ },{ok},12.7
04-Feb-25 3:15:01 AM WEST,{ },{ok},12.7
04-Feb-25 3:30:01 AM WEST,{ },{ok},11.9
04-Feb-25 3:45:01 AM WEST,{ },{ok},12.8
04-Feb-25 4:00:01 AM WEST,{ },{ok},12.5
04-Feb-25 4:15:01 AM WEST,{ },{ok},12.7
04-Feb-25 4:30:01 AM WEST,{ },{ok},12.5
04-Feb-25 4:45:02 AM WEST,{ },{ok},12.3
04-Feb-25 5:00:01 AM WEST,{ },{ok},11.3
04-Feb-25 5:15:01 AM WEST,{ },{ok},11.2
04-Feb-25 5:30:01 AM WEST,{ },{ok},11.1
04-Feb-25 5:45:01 AM WEST,{ },{ok},11.1
04-Feb-25 6:00:01 AM WEST,{ },{ok},11.0
04-Feb-25 6:15:01 AM WEST,{ },{ok},10.6
04-Feb-25 6:30:02 AM WEST,{ },{ok},10.6
04-Feb-25 6:45:01 AM WEST,{ },{ok},10.5
04-Feb-25 7:00:02 AM WEST,{ },{ok},13.8
04-Feb-25 7:15:01 AM WEST,{ },{ok},14.2
04-Feb-25 7:30:00 AM WEST,{ },{ok},14.6
04-Feb-25 7:45:00 AM WEST,{ },{ok},14.6
04-Feb-25 8:00:00 AM WEST,{ },{ok},14.4
04-Feb-25 8:15:01 AM WEST,{ },{ok},14.4
04-Feb-25 8:30:01 AM WEST,{ },{ok},14.4
04-Feb-25 8:45:01 AM WEST,{ },{ok},14.3
04-Feb-25 9:00:01 AM WEST,{ },{ok},14.3
04-Feb-25 9:15:01 AM WEST,{ },{ok},14.3
04-Feb-25 9:30:01 AM WEST,{ },{ok},14.0
04-Feb-25 9:45:01 AM WEST,{ },{ok},13.4
04-Feb-25 10:00:01 AM WEST,{ },{ok},13.0
04-Feb-25 10:15:01 AM WEST,{ },{ok},12.4
04-Feb-25 10:30:01 AM WEST,{ },{ok},13.2
04-Feb-25 10:45:01 AM WEST,{ },{ok},13.8
04-Feb-25 11:00:01 AM WEST,{ },{ok},13.9
04-Feb-25 11:15:01 AM WEST,{ },{ok},13.3
04-Feb-25 11:30:01 AM WEST,{ },{ok},13.5
04-Feb-25 11:45:02 AM WEST,{ },{ok},13.8
04-Feb-25 12:00:01 PM WEST,{ },{ok},14.5
04-Feb-25 12:15:02 PM WEST,{ },{ok},14.3
04-Feb-25 12:30:01 PM WEST,{ },{ok},13.6
04-Feb-25 12:45:01 PM WEST,{ },{ok},13.8
04-Feb-25 1:00:01 PM WEST,{ },{ok},14.6
04-Feb-25 1:15:00 PM WEST,{ },{ok},14.1
04-Feb-25 1:30:01 PM WEST,{ },{ok},13.7
04-Feb-25 1:45:01 PM WEST,{ },{ok},14.5
