history:GTC_Multisite_Inwi/Température Extérieure BEN-ONE

Timestamp,Trend Flags,Status,Value (°C)
06-Aug-24 11:15:00 PM WEST,{ },{down},21.1
06-Aug-24 11:30:00 PM WEST,{ },{ok},22.8
06-Aug-24 11:45:01 PM WEST,{ },{ok},21.8
07-Aug-24 12:00:00 AM WEST,{ },{down},20.8
07-Aug-24 12:15:00 AM WEST,{ },{ok},21.6
07-Aug-24 12:30:00 AM WEST,{ },{ok},18.9
07-Aug-24 12:45:01 AM WEST,{ },{ok},20.3
07-Aug-24 1:00:00 AM WEST,{ },{ok},20.3
07-Aug-24 1:15:00 AM WEST,{ },{ok},18.8
07-Aug-24 1:30:01 AM WEST,{ },{ok},19.5
07-Aug-24 1:45:00 AM WEST,{ },{ok},19.5
07-Aug-24 2:00:00 AM WEST,{ },{ok},17.9
07-Aug-24 2:15:00 AM WEST,{ },{down},17.4
07-Aug-24 2:30:00 AM WEST,{ },{down},17.9
07-Aug-24 2:45:00 AM WEST,{ },{down},19.0
07-Aug-24 3:00:00 AM WEST,{ },{down},18.4
07-Aug-24 3:15:00 AM WEST,{ },{down},15.7
07-Aug-24 3:30:00 AM WEST,{ },{down},17.1
07-Aug-24 3:45:00 AM WEST,{ },{down},17.3
07-Aug-24 4:00:00 AM WEST,{ },{down},16.4
07-Aug-24 4:15:00 AM WEST,{ },{down},16.4
07-Aug-24 4:30:00 AM WEST,{ },{down},13.4
07-Aug-24 4:45:00 AM WEST,{ },{down},14.6
07-Aug-24 5:00:00 AM WEST,{ },{ok},14.0
07-Aug-24 5:15:00 AM WEST,{ },{down},15.4
07-Aug-24 5:30:00 AM WEST,{ },{ok},14.7
07-Aug-24 5:45:00 AM WEST,{ },{ok},12.6
07-Aug-24 6:00:00 AM WEST,{ },{ok},13.3
07-Aug-24 6:15:00 AM WEST,{ },{down},14.1
07-Aug-24 6:30:00 AM WEST,{ },{ok},13.9
07-Aug-24 6:45:00 AM WEST,{ },{ok},13.7
07-Aug-24 7:00:00 AM WEST,{ },{down},11.1
07-Aug-24 7:15:00 AM WEST,{ },{down},12.9
07-Aug-24 7:30:00 AM WEST,{ },{ok},12.5
07-Aug-24 7:45:00 AM WEST,{ },{ok},12.5
07-Aug-24 8:00:00 AM WEST,{ },{ok},13.7
07-Aug-24 8:15:00 AM WEST,{ },{ok},13.3
07-Aug-24 8:30:00 AM WEST,{ },{ok},14.3
07-Aug-24 8:45:00 AM WEST,{ },{ok},13.8
07-Aug-24 9:00:00 AM WEST,{ },{down},13.3
07-Aug-24 9:15:00 AM WEST,{ },{down},15.1
07-Aug-24 9:30:00 AM WEST,{ },{down},13.8
07-Aug-24 9:45:00 AM WEST,{ },{ok},17.2
07-Aug-24 10:00:00 AM WEST,{ },{down},15.0
07-Aug-24 10:15:00 AM WEST,{ },{down},18.0
07-Aug-24 10:30:00 AM WEST,{ },{ok},16.7
07-Aug-24 10:45:00 AM WEST,{ },{ok},16.7
07-Aug-24 11:00:00 AM WEST,{ },{ok},17.5
07-Aug-24 11:15:00 AM WEST,{ },{ok},16.6
07-Aug-24 11:30:00 AM WEST,{ },{ok},18.4
07-Aug-24 11:45:00 AM WEST,{ },{down},20.5
07-Aug-24 12:00:00 PM WEST,{ },{down},20.8
07-Aug-24 12:15:00 PM WEST,{ },{ok},20.8
07-Aug-24 12:30:00 PM WEST,{ },{down},21.4
07-Aug-24 12:45:00 PM WEST,{ },{ok},22.9
07-Aug-24 1:00:00 PM WEST,{ },{down},22.6
07-Aug-24 1:15:00 PM WEST,{ },{ok},25.0
07-Aug-24 1:30:00 PM WEST,{ },{down},26.8
07-Aug-24 1:45:00 PM WEST,{ },{ok},26.9
07-Aug-24 2:00:00 PM WEST,{ },{ok},27.9
07-Aug-24 2:15:00 PM WEST,{ },{down},30.4
07-Aug-24 2:30:01 PM WEST,{ },{ok},29.4
07-Aug-24 2:45:00 PM WEST,{ },{down},30.6
07-Aug-24 3:00:00 PM WEST,{ },{ok},30.8
07-Aug-24 3:15:00 PM WEST,{ },{ok},30.4
07-Aug-24 3:30:00 PM WEST,{ },{down},29.4
07-Aug-24 3:45:00 PM WEST,{ },{ok},28.3
07-Aug-24 4:00:00 PM WEST,{ },{ok},28.5
07-Aug-24 4:15:00 PM WEST,{ },{down},29.9
07-Aug-24 4:30:00 PM WEST,{ },{ok},27.8
07-Aug-24 4:45:00 PM WEST,{ },{down},27.4
07-Aug-24 5:00:00 PM WEST,{ },{ok},30.8
07-Aug-24 5:15:00 PM WEST,{ },{ok},31.5
